# Bundle file v0.3
200 5054
-2.8392087151e-01 -3.9067994025e-01 -1.8409751164e+00
96 33 0
7 5 857 -130.7600 -160.9300 0 1050 -157.8000 -121.5700 1 1080 -159.5200 -129.0400 3 794 -155.3500 -141.5300 4 855 -144.2100 -149.7400 6 753 -117.3500 -167.4400 7 1360 -103.5200 -170.7600
-2.8393038692e-01 -3.9094494280e-01 -1.8406020024e+00
96 33 0
6 5 858 -130.7600 -160.9300 3 795 -155.3500 -141.5300 4 856 -144.2100 -149.7400 6 754 -117.3500 -167.4400 8 755 -100.7400 -178.7800 9 1290 -95.4900 -203.4800
-2.8563179062e-01 -3.9332023471e-01 -1.8489561494e+00
96 33 0
3 5 859 -130.7600 -160.9300 3 796 -155.3500 -141.5300 10 729 -83.4000 -218.9600
-2.2757919596e-01 -3.9059263311e-01 -1.8274950089e+00
147 80 19
6 5 860 -90.6700 -160.6500 0 606 -118.4900 -122.1100 1 650 -120.1300 -129.0900 4 854 -104.2600 -149.9000 6 757 -77.4100 -166.5300 7 829 -63.3600 -169.7000
-2.0861004366e-02 -4.0703197883e-01 -1.8377128731e+00
88 0 0
11 5 862 57.9900 -157.7800 0 605 29.8100 -122.4100 1 649 27.7800 -129.5100 2 623 24.6400 -135.3200 3 793 32.9200 -141.4100 4 858 44.2900 -149.6100 6 762 71.2800 -161.3800 7 835 85.3300 -162.8200 8 762 88.2800 -170.7300 9 760 93.5400 -194.7000 10 739 107.3500 -209.4200
-2.3201276009e-01 -3.8277686288e-01 -1.8307036182e+00
83 21 0
3 5 863 -94.2200 -154.4900 3 802 -119.0600 -135.3500 4 863 -107.6700 -143.7700
-2.3316543067e-01 -3.8523236668e-01 -1.8381748679e+00
83 21 0
6 5 864 -94.2200 -154.4900 3 803 -119.0600 -135.3500 4 864 -107.6700 -143.7700 8 761 -64.4800 -171.5300 9 758 -59.1200 -196.4400 10 736 -46.2200 -212.1400
-1.8903663991e-01 -3.8364258281e-01 -1.8258779972e+00
118 41 1
3 5 867 -62.8300 -153.6000 3 801 -87.8400 -135.0300 4 862 -76.7000 -143.3200
-2.2806163680e-01 -3.7712294246e-01 -1.8308936431e+00
146 79 16
3 5 872 -91.5000 -150.0500 4 868 -105.0900 -139.4700 9 763 -56.0100 -192.0500
-2.4684210342e-01 -3.7633387419e-01 -1.8351340796e+00
154 91 23
2 5 873 -104.9500 -149.7100 3 804 -129.6100 -130.4900
-2.4684210342e-01 -3.7633387419e-01 -1.8351340796e+00
154 91 23
2 5 874 -104.9500 -149.7100 3 805 -129.6100 -130.4900
-3.5971386265e-01 -3.6879456434e-01 -1.8700082443e+00
109 56 1
11 5 876 -181.8700 -143.3000 1 1097 -209.2000 -111.3500 2 632 -212.7700 -117.2800 3 810 -205.9100 -123.3100 4 874 -194.2700 -131.8000 6 766 -168.8900 -151.0300 7 1385 -155.5900 -154.5900 8 771 -153.3100 -161.3600 9 769 -148.1800 -185.8500 10 743 -136.8500 -200.6500 11 758 -117.0200 -232.0600
-3.5938283814e-01 -3.6830252575e-01 -1.8687896499e+00
109 56 1
12 5 877 -181.8700 -143.3000 0 1075 -208.2000 -103.8500 1 1098 -209.2000 -111.3500 2 633 -212.7700 -117.2800 3 811 -205.9100 -123.3100 4 875 -194.2700 -131.8000 6 767 -168.8900 -151.0300 7 1386 -155.5900 -154.5900 8 772 -153.3100 -161.3600 9 770 -148.1800 -185.8500 10 744 -136.8500 -200.6500 11 759 -117.0200 -232.0600
-8.1355706192e-02 -3.6493137802e-01 -1.8202238301e+00
73 1 0
2 5 880 14.8100 -134.7900 3 817 -10.1900 -117.7700
-8.0668773231e-02 -3.6504199051e-01 -1.8240233359e+00
73 1 0
11 5 881 14.8100 -134.7900 0 618 -12.8800 -98.3200 1 2044 -14.4100 -104.6000 2 1058 -17.7400 -110.6800 3 818 -10.1900 -117.7700 4 880 1.4000 -126.0400 6 1297 28.3500 -138.1300 7 2521 42.5400 -139.5100 8 1204 45.2100 -149.0100 9 1328 50.5100 -173.3700 10 753 64.3000 -189.3700
-8.0476092336e-02 -3.6788558070e-01 -1.8312226672e+00
73 1 0
4 5 882 14.8100 -134.7900 3 819 -10.1900 -117.7700 4 881 1.4000 -126.0400 10 754 64.3000 -189.3700
-3.2183296406e-01 -3.5166263962e-01 -1.8531954604e+00
105 35 0
8 5 886 -158.5000 -132.9300 0 1091 -184.8000 -93.3600 1 1109 -186.4300 -100.9800 3 827 -182.3500 -113.0400 4 887 -171.3800 -121.5100 7 1402 -132.0200 -143.5500 10 1177 -112.4400 -191.0200 11 498 -92.5900 -222.7300
-1.8892091767e-01 -3.5430049776e-01 -1.8274447138e+00
111 43 1
4 5 888 -64.1800 -131.9000 3 822 -88.8400 -113.7200 4 883 -77.4800 -121.8500 7 849 -37.1900 -140.2900
-5.9757309852e-02 -3.6159648797e-01 -1.8220973046e+00
66 2 1
7 5 890 30.2600 -131.1500 0 620 2.3200 -94.9200 3 820 5.3900 -114.1800 6 775 43.0700 -135.1000 7 855 57.2100 -136.8300 8 786 60.0800 -144.8800 9 787 65.3300 -169.4300
-5.9611934905e-02 -3.6189535154e-01 -1.8229378274e+00
66 2 1
8 5 891 30.2600 -131.1500 0 621 2.3200 -94.9200 3 821 5.3900 -114.1800 4 882 16.9100 -122.4500 6 776 43.0700 -135.1000 7 856 57.2100 -136.8300 8 787 60.0800 -144.8800 9 788 65.3300 -169.4300
-2.5211369983e-01 -3.4966698904e-01 -1.8362432085e+00
104 34 0
2 5 892 -110.0000 -130.6600 3 828 -134.4000 -111.4800
-2.5211369983e-01 -3.4966698904e-01 -1.8362432085e+00
104 34 0
2 5 893 -110.0000 -130.6600 3 829 -134.4000 -111.4800
-3.2945459394e-01 -3.5061385157e-01 -1.8589796271e+00
104 46 1
6 5 894 -162.8900 -131.2100 3 830 -186.8700 -111.2400 7 847 -136.9600 -141.9600 8 780 -134.2400 -149.0300 9 779 -129.3000 -173.8900 10 759 -117.1700 -189.0800
-3.2945459394e-01 -3.5061385157e-01 -1.8589796271e+00
104 46 1
6 5 895 -162.8900 -131.2100 3 831 -186.8700 -111.2400 7 848 -136.9600 -141.9600 8 781 -134.2400 -149.0300 9 780 -129.3000 -173.8900 10 760 -117.1700 -189.0800
-7.5873240673e-02 -3.6214194340e-01 -1.8309000924e+00
138 39 22
3 5 896 17.5900 -130.3900 6 395 30.9400 -134.4500 9 789 53.1000 -169.2100
-2.0165973672e-01 -3.5103386459e-01 -1.8333135583e+00
153 89 17
9 5 898 -73.4800 -129.0700 0 624 -100.5200 -91.6100 1 659 -102.3500 -98.7600 2 638 -105.5400 -104.5700 3 838 -97.9400 -110.6200 4 889 -86.5400 -119.0500 6 774 -60.1600 -135.4500 7 853 -46.3900 -138.2000 10 761 -25.4400 -186.4100
-2.0197647011e-01 -3.5143166560e-01 -1.8356167983e+00
153 89 17
5 5 899 -73.4800 -129.0700 1 660 -102.3500 -98.7600 2 639 -105.5400 -104.5700 3 839 -97.9400 -110.6200 10 762 -25.4400 -186.4100
-3.4040540137e-01 -3.4867587750e-01 -1.8670157739e+00
100 40 0
3 5 901 -169.6600 -129.1000 3 1360 -193.1400 -109.2700 4 892 -182.2700 -117.5900
-3.3830908357e-01 -3.4738302289e-01 -1.8600434947e+00
100 40 0
10 5 902 -169.6600 -129.1000 1 661 -197.3000 -97.2300 2 1068 -200.3800 -103.2700 3 1361 -193.1400 -109.2700 4 893 -182.2700 -117.5900 6 1299 -156.6200 -136.7000 7 1404 -143.0100 -140.3600 8 1207 -140.5000 -147.4000 9 783 -135.5500 -172.0500 10 1183 -124.0400 -186.9700
-1.1327849987e-01 -3.5314890651e-01 -1.8177160572e+00
88 8 4
2 5 903 -8.8200 -128.6700 3 832 -33.7900 -111.1500
-1.1307356619e-01 -3.5421839993e-01 -1.8230643687e+00
88 8 4
11 5 904 -8.8200 -128.6700 0 623 -36.3500 -91.5000 1 658 -38.2700 -98.8800 2 637 -41.6100 -104.7900 3 833 -33.7900 -111.1500 4 888 -22.2800 -119.5900 6 1304 4.2700 -132.8800 7 857 18.1200 -135.5200 8 791 21.2400 -143.5800 9 790 26.5100 -168.5400 10 766 40.2300 -184.4400
-3.7202077528e-01 -3.4839320853e-01 -1.8789009869e+00
109 47 1
12 5 905 -189.8600 -128.0400 0 626 -215.5000 -88.9000 1 662 -217.2800 -96.1800 2 642 -220.4500 -102.1000 3 844 -213.1500 -108.4400 4 894 -202.2400 -116.8200 6 773 -177.1300 -136.2900 7 851 -163.7900 -139.9000 8 783 -161.3700 -146.8500 9 785 -156.6300 -170.9100 10 765 -145.4600 -185.4500 11 502 -127.6500 -215.0600
-3.3834832373e-01 -3.4313462791e-01 -1.8682481553e+00
154 94 23
3 5 907 -168.2700 -124.9100 3 852 -191.6500 -105.1300 4 901 -180.7900 -113.4600
-8.8774796041e-02 -3.5129385037e-01 -1.8235935807e+00
71 5 1
4 5 908 8.4300 -124.7600 3 846 -15.9300 -107.6200 6 780 21.3600 -129.1900 7 860 35.5300 -131.0100
-1.0077833799e-01 -3.4616046601e-01 -1.8202170265e+00
146 48 16
3 5 910 0.1500 -122.4300 3 850 -25.0800 -105.1200 7 864 26.4700 -128.9500
-1.7476063247e-01 -3.3973001302e-01 -1.8207863148e+00
178 119 73
7 5 911 -54.6400 -121.7600 0 629 -82.0600 -84.3700 1 669 -83.9100 -91.5200 2 643 -87.1600 -97.4900 3 854 -79.2400 -103.3800 6 781 -41.7500 -127.5000 7 861 -28.0000 -130.4300
5.5210805766e-01 -3.9540879839e-01 -1.8188909411e+00
38 26 12
5 5 913 449.5500 -120.5500 6 794 463.1400 -117.7900 7 891 477.9800 -115.5500 8 448 481.3800 -125.1500 9 287 485.4100 -148.2500
-5.0196401259e-02 -3.5205520965e-01 -1.8422331753e+00
72 3 3
3 5 915 34.6100 -119.4700 6 782 47.4200 -123.2500 7 868 60.4600 -125.4000
-5.1883849000e-02 -3.4834971438e-01 -1.8288311861e+00
72 3 3
4 5 916 34.6100 -119.4700 6 783 47.4200 -123.2500 7 869 60.4600 -125.4000 8 1227 64.4700 -133.1500
-2.5033997714e-01 -3.3177496686e-01 -1.8256402966e+00
99 31 1
3 5 917 -110.8000 -119.6800 1 674 -139.5100 -87.9800 4 910 -123.8800 -108.9600
-2.5033997714e-01 -3.3177496686e-01 -1.8256402966e+00
99 31 1
3 5 918 -110.8000 -119.6800 1 675 -139.5100 -87.9800 4 911 -123.8800 -108.9600
-2.0077527510e-01 -3.3468125434e-01 -1.8267747422e+00
159 94 25
3 5 919 -73.7300 -118.6600 3 862 -98.3000 -100.1300 4 912 -87.1000 -108.4300
-9.8880309256e-02 -3.3919113017e-01 -1.8241196423e+00
83 3 0
8 5 923 0.8400 -116.8400 0 631 -26.6600 -80.1800 1 676 -28.5700 -87.5000 2 645 -31.9100 -93.3500 3 864 -23.8800 -99.3000 4 916 -12.4600 -107.9300 6 786 13.6800 -121.4000 10 778 49.8900 -172.1000
-6.5888609354e-02 -3.3726096928e-01 -1.8060508783e+00
135 37 20
3 5 926 26.2600 -116.5400 3 427 1.0600 -99.5500 4 469 12.0000 -107.6000
-1.6571745790e-02 -3.4645717193e-01 -1.8320676183e+00
129 33 19
7 5 927 59.5800 -116.1000 0 1108 30.8600 -80.7400 3 857 34.1500 -100.0500 4 913 47.1700 -107.9300 6 791 71.2500 -119.7400 8 808 89.6100 -129.0600 10 787 108.2400 -167.9400
-1.6571745790e-02 -3.4645717193e-01 -1.8320676183e+00
129 33 19
7 5 928 59.5800 -116.1000 0 1109 30.8600 -80.7400 3 858 34.1500 -100.0500 4 914 47.1700 -107.9300 6 792 71.2500 -119.7400 8 809 89.6100 -129.0600 10 788 108.2400 -167.9400
-5.1388332360e-02 -3.4879990151e-01 -1.8564068067e+00
131 32 9
6 5 930 31.8900 -115.3500 3 428 7.9100 -98.5800 4 923 18.1500 -106.8700 6 793 44.6300 -119.5300 8 810 61.9000 -129.0900 13 707 151.9700 -172.9400
-5.1788722507e-02 -3.4785127916e-01 -1.8555738432e+00
131 32 9
4 5 931 31.8900 -115.3500 3 429 7.9100 -98.5800 4 924 18.1500 -106.8700 13 708 151.9700 -172.9400
-3.0375908917e-02 -3.4431480066e-01 -1.8325566262e+00
80 0 5
7 5 932 49.2800 -115.1200 0 1111 21.7700 -79.7800 3 1378 24.6800 -99.2900 4 921 36.1000 -107.1100 7 1432 75.7600 -120.4100 9 1354 84.1100 -153.0600 10 789 98.4700 -167.5500
-3.0375908917e-02 -3.4431480066e-01 -1.8325566262e+00
80 0 5
7 5 933 49.2800 -115.1200 0 1110 21.7700 -79.7800 3 1377 24.6800 -99.2900 4 922 36.1000 -107.1100 7 1433 75.7600 -120.4100 9 1355 84.1100 -153.0600 10 790 98.4700 -167.5500
-6.9935812947e-02 -3.4107568625e-01 -1.8440755320e+00
72 0 0
12 5 935 20.3700 -113.1400 0 637 -7.5300 -76.9800 1 683 -9.3200 -84.3800 2 651 -12.5100 -90.2200 3 873 -4.3700 -96.4100 4 933 7.0100 -104.4100 6 795 32.9500 -117.3700 7 879 46.6000 -119.3500 8 813 49.2300 -127.4000 9 809 54.9400 -152.0700 10 792 69.2400 -167.1700 13 710 140.0800 -172.5200
-6.9874576243e-02 -3.4133910885e-01 -1.8455641746e+00
72 0 0
10 5 936 20.3700 -113.1400 0 638 -7.5300 -76.9800 1 684 -9.3200 -84.3800 2 652 -12.5100 -90.2200 3 874 -4.3700 -96.4100 6 796 32.9500 -117.3700 7 880 46.6000 -119.3500 8 814 49.2300 -127.4000 9 810 54.9400 -152.0700 13 711 140.0800 -172.5200
-2.0890164895e-02 -3.4135422782e-01 -1.8356070743e+00
66 0 4
8 5 937 55.3200 -111.8900 0 636 28.0100 -77.1200 3 875 30.9700 -95.7900 4 935 42.4200 -104.0400 6 799 68.1400 -115.7000 7 890 82.0400 -117.3200 9 817 90.0800 -149.2000 10 799 104.4600 -163.9400
-1.7650067559e-02 -3.3340132650e-01 -1.8089531978e+00
76 5 6
5 5 938 60.8600 -110.4700 0 639 33.2200 -75.3800 1 685 31.1500 -82.7000 6 800 73.6300 -114.1200 7 893 87.6300 -115.2300
-1.7650067559e-02 -3.3340132650e-01 -1.8089531978e+00
76 5 6
5 5 939 60.8600 -110.4700 0 640 33.2200 -75.3800 1 686 31.1500 -82.7000 6 801 73.6300 -114.1200 7 894 87.6300 -115.2300
-1.4436149983e-01 -3.2822907880e-01 -1.8302728978e+00
143 35 4
3 5 940 -32.9500 -110.4000 3 878 -57.3800 -92.5300 10 794 15.7200 -166.2600
-1.4436149983e-01 -3.2822907880e-01 -1.8302728978e+00
143 35 4
3 5 941 -32.9500 -110.4000 3 879 -57.3800 -92.5300 10 795 15.7200 -166.2600
-1.8788885746e-01 -3.2327333440e-01 -1.8243556372e+00
123 56 4
2 5 943 -64.9600 -110.0800 3 882 -89.4600 -91.6700
-1.8766559888e-01 -3.2275115076e-01 -1.8222971490e+00
123 56 4
2 5 944 -64.9600 -110.0800 1 691 -93.8900 -79.5500
-1.8788885746e-01 -3.2327333440e-01 -1.8243556372e+00
123 56 4
2 5 945 -64.9600 -110.0800 3 884 -89.4600 -91.6700
8.2369356868e-04 -3.4527149419e-01 -1.8704054979e+00
78 1 5
7 5 946 65.7500 -108.2700 2 1096 33.5800 -86.3700 3 880 41.2800 -92.2200 4 938 52.7300 -100.2000 7 895 92.2600 -112.9100 10 804 114.6899 -159.4700 13 1122 184.7400 -160.3700
-1.5737778364e-03 -3.2916352489e-01 -1.8340031687e+00
135 38 22
4 5 948 68.8101 -102.1800 4 945 55.2800 -94.8000 8 818 98.3101 -115.1600 9 823 103.1100 -139.2600
-1.1900415519e-03 -3.2988713466e-01 -1.8370654112e+00
135 38 22
3 5 949 68.8101 -102.1800 4 946 55.2800 -94.8000 9 824 103.1100 -139.2600
-2.3246296819e-01 -3.0724140933e-01 -1.8300317538e+00
84 26 0
2 5 950 -98.2300 -100.0500 3 893 -122.4100 -81.1100
4.7888384038e-02 -3.2869769114e-01 -1.8313453398e+00
116 24 0
2 5 951 103.8500 -99.4600 7 1460 129.4200 -103.6500
-2.0765325096e-01 -3.0597926479e-01 -1.8376119941e+00
156 97 21
2 5 953 -79.5800 -96.5400 3 896 -103.5300 -78.2000
-2.2573540507e-01 -3.0120887350e-01 -1.8234913208e+00
156 99 23
4 5 954 -94.1600 -96.2500 2 659 -126.3100 -71.0200 3 897 -118.3300 -77.2700 4 954 -106.9300 -85.8200
2.5009410054e-02 -3.1849438875e-01 -1.8238513311e+00
78 0 1
3 5 955 88.7700 -94.7500 1 696 59.7300 -67.8800 6 812 100.8101 -98.0800
2.5009410054e-02 -3.1849438875e-01 -1.8238513311e+00
78 0 1
3 5 956 88.7700 -94.7500 1 697 59.7300 -67.8800 6 813 100.8101 -98.0800
6.1643250216e-03 -3.1830004799e-01 -1.8333513077e+00
79 0 1
7 5 957 73.7200 -94.5300 2 657 41.4400 -72.8200 3 895 49.4800 -78.7300 4 952 60.9600 -86.6300 6 814 86.2900 -97.8000 7 904 99.9000 -99.0000 9 828 108.0000 -130.8900
-2.4717225694e-01 -2.9998082143e-01 -1.8352561645e+00
158 99 23
6 5 958 -109.3000 -94.4600 0 353 -135.3600 -56.5500 2 366 -140.1000 -69.9300 3 443 -132.8700 -75.6200 4 959 -122.0100 -83.9100 7 469 -82.9600 -104.8300
2.2012802687e-02 -3.1426826175e-01 -1.8259124072e+00
129 38 21
8 5 959 85.2900 -92.3300 0 647 58.8100 -57.5800 2 1125 53.9200 -70.6400 3 1422 61.9500 -76.5000 4 956 73.0100 -84.2600 6 1358 98.9600 -94.5100 7 906 111.3700 -96.3200 8 1263 115.5800 -103.2200
2.2272014245e-02 -3.1424834175e-01 -1.8263978087e+00
129 38 21
9 5 960 85.2900 -92.3300 0 648 58.8100 -57.5800 1 2165 57.8000 -64.2600 2 1126 53.9200 -70.6400 3 1423 61.9500 -76.5000 4 1561 73.2400 -84.2000 6 1359 98.9600 -94.5100 7 907 111.3700 -96.3200 8 1264 115.5800 -103.2200
-4.7410342594e-02 -3.0722444884e-01 -1.8172027296e+00
70 4 0
6 5 961 37.2700 -91.8700 0 652 9.9200 -56.2600 1 699 7.9900 -63.4300 2 661 4.9800 -69.3300 6 816 49.4700 -95.5400 8 827 66.5200 -105.5400
-4.7014680102e-02 -3.0775203602e-01 -1.8198811582e+00
70 4 0
9 5 962 37.2700 -91.8700 0 352 9.8800 -56.2400 1 700 7.9900 -63.4300 2 662 4.9800 -69.3300 3 442 12.9700 -75.4400 6 817 49.4700 -95.5400 7 475 63.7100 -97.4200 8 828 66.5200 -105.5400 9 829 71.5200 -130.3500
-1.0949844415e-01 -3.0058639024e-01 -1.8153701522e+00
78 3 4
2 5 963 -8.3800 -90.6000 3 444 -32.8000 -73.0700
1.8832853762e-02 -3.1120794355e-01 -1.8324635879e+00
67 0 0
6 5 965 82.6200 -88.9800 1 701 53.6200 -61.8300 2 663 50.4600 -67.6300 3 902 59.2500 -73.2100 4 961 69.4301 -81.4400 8 835 111.4100 -101.0800
1.8832853762e-02 -3.1120794355e-01 -1.8324635879e+00
67 0 0
6 5 966 82.6200 -88.9800 1 702 53.6200 -61.8300 2 664 50.4600 -67.6300 3 903 59.2500 -73.2100 4 962 69.4301 -81.4400 8 836 111.4100 -101.0800
-2.9656122642e-02 -3.0464940923e-01 -1.8208954718e+00
67 3 1
4 5 969 49.3400 -88.3600 4 966 36.7600 -79.8300 6 819 61.8100 -92.0500 7 913 75.2500 -93.6300
-5.3121217322e-02 -3.0695465195e-01 -1.8439833960e+00
136 40 19
12 5 970 30.4400 -88.5900 0 655 3.3500 -52.7400 1 703 1.3800 -59.7800 2 1131 -2.2900 -65.9900 3 905 5.8200 -72.0000 4 967 17.5900 -80.0200 6 818 42.8900 -92.3300 7 912 56.4500 -94.3300 8 832 59.8700 -102.1900 9 1393 65.3101 -126.7100 10 823 79.4800 -142.0000 13 1132 150.9500 -147.0900
-4.5140644028e-02 -3.0162687310e-01 -1.8247747344e+00
133 40 24
11 5 971 38.0600 -86.7300 0 658 10.7600 -51.0500 1 706 8.7500 -58.5000 2 669 5.0900 -64.1800 3 906 13.4700 -70.3800 4 968 25.2400 -78.2300 6 820 50.2100 -90.7700 7 914 63.8500 -92.4200 8 837 67.0900 -100.1000 9 830 72.2300 -124.9400 10 1236 86.5800 -140.0300
-4.5762515029e-02 -3.0073920408e-01 -1.8196999586e+00
133 40 24
10 5 972 38.0600 -86.7300 0 659 10.7600 -51.0500 1 707 8.7500 -58.5000 2 670 5.0900 -64.1800 3 907 13.4700 -70.3800 4 969 25.2400 -78.2300 6 821 50.2100 -90.7700 7 915 63.8500 -92.4200 8 838 67.0900 -100.1000 9 831 72.2300 -124.9400
4.8038178212e-01 -3.3787041283e-01 -1.8142970883e+00
38 29 3
4 5 973 404.8000 -85.9100 3 899 379.3500 -76.0000 4 960 391.1500 -82.9600 8 843 435.1700 -90.4800
2.8694555860e-02 -3.0610628567e-01 -1.8354431707e+00
82 0 1
10 5 974 88.8101 -84.6600 0 660 62.0100 -50.4300 1 708 60.0200 -57.7100 2 671 56.6700 -63.6100 3 908 64.8199 -69.4000 4 972 76.4399 -76.9000 6 822 101.0601 -87.8200 7 916 114.1000 -89.1500 8 839 117.7800 -96.0200 9 834 122.9399 -119.5800
2.2649900472e-02 -3.0089797141e-01 -1.8078637344e+00
82 0 1
2 5 975 88.8101 -84.6600 0 661 62.0100 -50.4300
-1.0565134502e-02 -2.9781145212e-01 -1.8171012298e+00
77 0 0
7 5 976 63.3700 -82.8800 0 662 36.2700 -48.1000 1 709 34.4200 -55.4300 2 672 31.5100 -60.7400 3 910 38.6900 -67.2700 6 826 75.8700 -86.2900 7 919 88.9700 -87.9500
-1.1433371923e-02 -2.9710575425e-01 -1.8129677943e+00
77 0 0
7 5 977 63.3700 -82.8800 0 663 36.2700 -48.1000 1 711 34.4200 -55.4300 3 453 38.5700 -67.3000 4 975 50.4400 -75.0500 6 828 75.8700 -86.2900 7 920 88.9700 -87.9500
-8.3923132673e-02 -2.9233116804e-01 -1.8182667966e+00
137 39 14
7 5 978 9.7800 -82.6500 1 712 -19.0600 -53.9000 2 674 -22.3500 -59.8000 3 912 -14.3000 -65.6000 4 977 -3.0900 -73.5900 6 824 21.9600 -87.2200 7 917 35.8700 -89.1800
-8.3923132673e-02 -2.9233116804e-01 -1.8182667966e+00
137 39 14
7 5 979 9.7800 -82.6500 1 713 -19.0600 -53.9000 2 675 -22.3500 -59.8000 3 913 -14.3000 -65.6000 4 978 -3.0900 -73.5900 6 825 21.9600 -87.2200 7 918 35.8700 -89.1800
1.4364281221e-01 -3.1395048800e-01 -1.8641085944e+00
49 39 30
5 5 980 161.4500 -80.7700 2 373 129.1300 -61.2500 3 452 137.3000 -67.2300 9 840 194.8700 -113.2500 10 1248 208.6100 -126.4400
-6.6674749529e-02 -2.8998305933e-01 -1.8167216079e+00
141 37 21
3 5 981 22.4100 -80.1700 4 979 9.5600 -71.7000 6 829 34.9300 -84.2600
-1.0083042536e-01 -2.8566251663e-01 -1.8114663301e+00
78 8 9
8 5 982 -2.6400 -79.7400 0 664 -29.6100 -43.2000 1 714 -31.5600 -50.4500 2 676 -34.8700 -56.5300 3 914 -26.9100 -62.2800 4 488 -15.1800 -70.4100 6 444 10.0300 -84.3300 7 484 23.3900 -86.3800
-1.0083042536e-01 -2.8566251663e-01 -1.8114663301e+00
78 8 9
8 5 983 -2.6400 -79.7400 0 665 -29.6100 -43.2000 1 715 -31.5600 -50.4500 2 677 -34.8700 -56.5300 3 915 -26.9100 -62.2800 4 489 -15.1800 -70.4100 6 445 10.0300 -84.3300 7 485 23.3900 -86.3800
-5.7030661356e-02 -2.8687854444e-01 -1.8105826282e+00
135 33 11
3 5 984 30.2800 -78.2300 4 980 16.8200 -69.6000 6 830 42.1300 -82.3200
-5.7030661356e-02 -2.8687854444e-01 -1.8105826282e+00
135 33 11
3 5 985 30.2800 -78.2300 4 981 16.8200 -69.6000 6 831 42.1300 -82.3200
-2.4262095104e-02 -2.9111471833e-01 -1.8303817620e+00
77 5 2
5 5 986 51.4600 -77.3600 3 458 27.8400 -60.5700 4 982 38.9400 -69.0800 6 834 64.3400 -80.7200 9 838 85.2000 -115.0400
-2.7000686354e-02 -2.8799573256e-01 -1.8119894586e+00
77 5 2
3 5 987 51.4600 -77.3600 4 983 38.9400 -69.0800 6 835 64.3400 -80.7200
-2.6339599505e-01 -2.7211398595e-01 -1.8339601335e+00
76 28 3
7 5 988 -122.4800 -75.5600 0 666 -148.5900 -36.9400 1 716 -150.2200 -44.4700 2 679 -153.6600 -50.4200 3 460 -146.3200 -56.6100 6 832 -110.3500 -82.3500 7 921 -97.0200 -85.5200
-1.2790900896e-02 -2.7741025627e-01 -1.8160000638e+00
136 33 12
4 5 994 60.9200 -68.4600 1 722 32.4300 -40.5900 3 921 37.1500 -52.2900 4 990 48.2200 -60.4100
-1.2790900896e-02 -2.7741025627e-01 -1.8160000638e+00
136 33 12
4 5 995 60.9200 -68.4600 1 723 32.4300 -40.5900 3 922 37.1500 -52.2900 4 991 48.2200 -60.4100
-2.9774621553e-03 -2.7645125371e-01 -1.8254376507e+00
132 38 14
4 5 996 67.1200 -65.9300 2 680 34.7100 -44.3300 6 841 78.7000 -69.3900 7 930 91.6899 -70.9600
-3.3217696507e-01 -2.6046378975e-01 -1.8754150609e+00
83 28 0
11 5 998 -166.8300 -66.2000 0 670 -192.1900 -26.8400 1 724 -193.8800 -34.3500 2 684 -197.1300 -40.3700 3 926 -190.0800 -46.2300 6 837 -155.0900 -73.3400 7 927 -141.9500 -77.0200 8 846 -138.8800 -84.3100 9 844 -134.1000 -109.4600 10 830 -122.1800 -124.5800 15 638 -16.1400 -183.6600
-3.2888723153e-01 -2.5868035463e-01 -1.8611858836e+00
83 28 0
8 5 999 -166.8300 -66.2000 3 927 -190.0800 -46.2300 4 996 -179.2200 -54.6700 6 838 -155.0900 -73.3400 7 928 -141.9500 -77.0200 10 831 -122.1800 -124.5800 13 750 -59.8800 -132.2300 11 525 -103.1200 -154.9500
2.7416283641e-02 -2.8403850637e-01 -1.8783103341e+00
74 2 0
8 5 1000 79.8800 -64.5300 0 668 53.5700 -29.8900 4 993 67.2400 -57.0700 6 845 92.0699 -67.4800 7 932 105.1400 -68.7800 8 852 108.4100 -76.8700 9 853 113.3800 -100.9800 13 766 198.5300 -115.5100
2.7416283641e-02 -2.8403850637e-01 -1.8783103341e+00
74 2 0
8 5 1001 79.8800 -64.5300 0 669 53.5700 -29.8900 4 994 67.2400 -57.0700 6 846 92.0699 -67.4800 7 933 105.1400 -68.7800 8 853 108.4100 -76.8700 9 854 113.3800 -100.9800 13 767 198.5300 -115.5100
-8.8200395041e-03 -2.6841518502e-01 -1.8117231807e+00
65 1 0
3 5 1002 64.0900 -62.1200 6 847 76.4301 -65.3900 7 934 89.5100 -66.9600
4.9298318637e-01 -3.1297524552e-01 -1.8833096148e+00
15 5 0
6 5 1003 375.0800 -61.2100 3 923 350.8600 -51.3600 4 992 362.2300 -58.1600 6 854 387.2200 -59.4600 7 945 400.2800 -57.4000 10 840 422.7900 -98.6100
1.4705685657e-02 -2.6940783345e-01 -1.8261450895e+00
127 36 17
4 5 1004 79.0601 -60.0300 2 685 47.1200 -38.8200 3 928 55.1200 -44.3800 7 935 103.8000 -64.5000
1.4705685657e-02 -2.6940783345e-01 -1.8261450895e+00
127 36 17
4 5 1005 79.0601 -60.0300 2 686 47.1200 -38.8200 3 929 55.1200 -44.3800 7 936 103.8000 -64.5000
-8.9592818015e-02 -2.5730741738e-01 -1.8174341720e+00
137 29 1
