# Bundle file v0.3
200 7267
6.8185416493e-02 9.9608812104e-01 -5.6206797645e-02
-2.4517893748e-01 7.1340213741e-02 9.6684945184e-01
8.1328773634e-01 1.6359155656e-01 8.8892701976e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
9.6362614825e-01 -8.0424053685e-02 2.5486588239e-01
1.0447340271e-01 9.9112048808e-01 -8.2252575794e-02
-2.4598771218e-01 1.0588743876e-01 9.6347179293e-01
8.2497372105e-01 1.6315426017e-01 8.7742614187e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
9.5844200189e-01 -1.4224323460e-01 2.4729696972e-01
1.7372579211e-01 9.7858279563e-01 -1.1043125127e-01
-2.2629246160e-01 1.4880381149e-01 9.6262617225e-01
8.1475705018e-01 1.7151327872e-01 8.7728958758e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
9.6448495100e-01 -1.6949530702e-01 2.0258361285e-01
2.1190502862e-01 9.5438135001e-01 -2.1036277617e-01
-1.5768651859e-01 2.4582021815e-01 9.5640335748e-01
7.7698576744e-01 9.0859624060e-02 8.8118835824e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
9.6288009133e-01 -1.9949097458e-01 1.8183861193e-01
2.4726391298e-01 9.2206800026e-01 -2.9774344699e-01
-1.0827043486e-01 3.3165336415e-01 9.3716783928e-01
7.3331649299e-01 2.1318905346e-02 8.8054097490e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
9.5255232760e-01 -2.4058355524e-01 1.8645003654e-01
2.9132969656e-01 8.9805888950e-01 -3.2957129561e-01
-8.8153678759e-02 3.6825233732e-01 9.2553721966e-01
7.3995339898e-01 2.4563682533e-02 8.5671391554e-01
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
8.7818682598e-01 -3.1575959428e-01 3.5928230863e-01
3.9427758982e-01 9.0313127658e-01 -1.6999729242e-01
-2.7080081396e-01 2.9094634537e-01 9.1761492102e-01
9.1903254475e-01 2.0579465706e-01 8.4840961902e-01
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
8.4339107296e-01 -3.5882470075e-01 3.9992040731e-01
4.3838890307e-01 8.8990081566e-01 -1.2606231775e-01
-3.1065522322e-01 2.8164050210e-01 9.0783917070e-01
9.7665020487e-01 3.5346733693e-01 8.3058775599e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
8.2212863859e-01 -3.8635543378e-01 4.1813153480e-01
4.5539402703e-01 8.8706201758e-01 -7.5744683759e-02
-3.4164423272e-01 2.5268647720e-01 9.0522304571e-01
1.0310624914e+00 4.4653346530e-01 7.9289988206e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
8.0707196913e-01 -4.0502842580e-01 4.2963567233e-01
4.6811826696e-01 8.8238758359e-01 -4.7512529530e-02
-3.5986125769e-01 2.3946633712e-01 9.0175148938e-01
1.0705149083e+00 5.4112285091e-01 7.5950420417e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
7.8407312789e-01 -4.2556234899e-01 4.5180307352e-01
4.8669810504e-01 8.7329164812e-01 -2.2060187311e-02
-3.8516786557e-01 2.3718849980e-01 8.9184490294e-01
1.1181567220e+00 6.0745607749e-01 7.2096421092e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
7.6855281210e-01 -4.3136057689e-01 4.7249828329e-01
4.8393209964e-01 8.7502742522e-01 1.1693077171e-02
-4.1849288876e-01 2.1967033897e-01 8.8125401800e-01
1.1436222832e+00 6.6517082996e-01 6.8251592119e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
7.3442649235e-01 -4.4525245497e-01 5.1221868247e-01
4.9551324884e-01 8.6750465950e-01 4.3615203523e-02
-4.6377187017e-01 2.2177898253e-01 8.5774689469e-01
1.1613008595e+00 6.9420015344e-01 6.3257734419e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
6.9500069306e-01 -4.6672417003e-01 5.4693928891e-01
5.1956805271e-01 8.5182371064e-01 6.6673867431e-02
-4.9701416002e-01 2.3783379722e-01 8.3451303743e-01
1.1609378230e+00 7.3702719023e-01 5.8491263456e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
6.6908634751e-01 -4.7901883759e-01 5.6821159158e-01
5.4290289415e-01 8.3716107069e-01 6.6466451957e-02
-5.0752330694e-01 2.6401192199e-01 8.2019375635e-01
1.1648279044e+00 7.6137189481e-01 5.5877878763e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
6.4506618891e-01 -4.9529850186e-01 5.8186682838e-01
5.6510909101e-01 8.2177773225e-01 7.3027899017e-02
-5.1433581168e-01 2.8171040598e-01 8.0999871604e-01
1.1807820039e+00 8.0343067749e-01 5.2112861192e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
6.3619772582e-01 -4.9968164653e-01 5.8785262250e-01
5.7001283982e-01 8.1789364813e-01 7.8328428993e-02
-5.1994020435e-01 2.8525117436e-01 8.0516703325e-01
1.2598218656e+00 8.4499095160e-01 4.8231265157e-01
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
5.9765745439e-01 -5.2950690661e-01 6.0201993577e-01
5.0462801387e-01 8.3192808389e-01 2.3075144823e-01
-6.2302177718e-01 1.6588580135e-01 7.6441203946e-01
1.3981172520e+00 1.0088518627e+00 3.3339704780e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
5.7861464696e-01 -5.4787607658e-01 6.0418283246e-01
4.7865974520e-01 8.2790160837e-01 2.9234188066e-01
-6.6037106134e-01 1.2004470657e-01 7.4128222006e-01
1.4436376103e+00 1.0722072426e+00 2.4722994708e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
5.5748528915e-01 -5.6073836375e-01 6.1219493611e-01
4.7457801409e-01 8.2030205705e-01 3.1918684771e-01
-6.8116507612e-01 1.1259228493e-01 7.2342042855e-01
1.5005231268e+00 1.1313551077e+00 1.8471563343e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
5.4713765712e-01 -5.6795264249e-01 6.1487411724e-01
4.7544649154e-01 8.1544606235e-01 3.3014898620e-01
-6.8890566687e-01 1.1170279897e-01 7.1619233929e-01
1.5744884750e+00 1.1781226870e+00 1.5679914933e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
5.3128689797e-01 -5.8029280374e-01 6.1724751435e-01
4.8905083064e-01 8.0500072687e-01 3.3586174950e-01
-6.9178285400e-01 1.2342646256e-01 7.1147901673e-01
1.6329391923e+00 1.2413169387e+00 1.4651716017e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
5.1686993734e-01 -5.8220363604e-01 6.2760209851e-01
5.0848576455e-01 7.9858008977e-01 3.2204358009e-01
-6.8868548346e-01 1.5267208783e-01 7.0880430196e-01
1.6900578391e+00 1.2835155632e+00 1.3708168915e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
4.8505028064e-01 -5.8747306344e-01 6.4776664392e-01
5.3094662628e-01 7.8642328848e-01 3.1564868348e-01
-6.9485387334e-01 1.9082403170e-01 6.9337167784e-01
1.7248985899e+00 1.3143231002e+00 9.9152033539e-02
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
4.4049369551e-01 -5.9572810167e-01 6.7161993203e-01
5.6494145942e-01 7.6535332714e-01 3.0834304284e-01
-6.9771516512e-01 2.4360277816e-01 6.7368481862e-01
1.7253787323e+00 1.3568850840e+00 4.9086471245e-02
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
3.9369669553e-01 -6.0718389009e-01 6.9016710697e-01
5.8262842906e-01 7.4555554847e-01 3.2355994468e-01
-7.1101830186e-01 2.7472649630e-01 6.4728535179e-01
1.7167158357e+00 1.3960590481e+00 -1.8587046748e-02
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
3.8372278221e-01 -6.0213541858e-01 7.0013553267e-01
5.7978235524e-01 7.4720792010e-01 3.2485803775e-01
-7.1875534569e-01 2.8127079805e-01 6.3582819315e-01
1.7875368479e+00 1.3768626375e+00 -5.0111752281e-02
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
3.4643927601e-01 -6.1538523298e-01 7.0801189472e-01
5.9403256760e-01 7.2805622651e-01 3.4213950322e-01
-7.2602006630e-01 3.0205156193e-01 6.1778614202e-01
1.7729471634e+00 1.4024057042e+00 -8.4078045972e-02
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
3.1731824584e-01 -6.2832282518e-01 7.1029540208e-01
6.0643440116e-01 7.1028587702e-01 3.5739514545e-01
-7.2907232010e-01 3.1733956618e-01 6.0642324477e-01
1.7696249411e+00 1.4402120416e+00 -1.0138737501e-01
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
9.0739943587e-01 -3.2504318059e-01 2.6640794759e-01
2.0277438366e-01 8.9384162723e-01 3.9991210880e-01
-3.6811521718e-01 -3.0885931455e-01 8.7698181891e-01
1.9385688500e+00 1.1859778471e+00 5.1671970270e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
9.0468329874e-01 -3.4014266167e-01 2.5661468916e-01
2.3221389589e-01 8.9855952205e-01 3.7238084253e-01
-3.5724618338e-01 -2.7729723230e-01 8.9189764515e-01
1.9136618204e+00 1.1998965230e+00 5.6529832031e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
8.9627014137e-01 -3.6625091026e-01 2.5012017997e-01
2.6519554485e-01 8.9459938182e-01 3.5967105671e-01
-3.5548721029e-01 -2.5603167143e-01 8.9893082411e-01
1.8804705967e+00 1.2394985191e+00 5.8436094922e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
8.9636696068e-01 -3.6763439596e-01 2.4773215921e-01
2.7369208533e-01 8.9853169767e-01 3.4312305476e-01
-3.4873903456e-01 -2.3976183847e-01 9.0603275139e-01
1.8746460158e+00 1.2319760501e+00 6.1128078794e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
8.9676916656e-01 -3.5361473521e-01 2.6601067826e-01
2.5534209376e-01 9.0450339211e-01 3.4157580245e-01
-3.6139379776e-01 -2.3839092413e-01 9.0142347996e-01
1.8907680451e+00 1.1957054333e+00 5.9525301298e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
8.9121895340e-01 -3.5338043970e-01 2.8434317635e-01
2.4715775793e-01 9.0400841228e-01 3.4882923218e-01
-3.8031805084e-01 -2.4060560127e-01 8.9301014823e-01
1.9305240429e+00 1.1589368020e+00 5.8680399358e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
8.8377025076e-01 -3.5511431193e-01 3.0470308389e-01
2.3380379579e-01 8.9919887667e-01 3.6983396986e-01
-4.0532200649e-01 -2.5560752267e-01 8.7771229079e-01
1.9732552025e+00 1.1469713932e+00 5.6554998424e-01
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
8.5803724676e-01 -4.0176564632e-01 3.1993194371e-01
2.5778140252e-01 8.7568521564e-01 4.0831868879e-01
-4.4420809503e-01 -2.6788013837e-01 8.5493824325e-01
1.9467553808e+00 1.1988551610e+00 5.3914616964e-01
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
5.3200000000e+02 0.0000000000e+00 0.0000000000e+00
5.8535989211e-01 -6.4269783475e-01 4.9426034630e-01
3.5655021460e-01 7.5156054211e-01 5.5500332973e-01
-7.2816601210e-01 -1.4864805667e-01 6.6908744875e-01
1.8442730392e+00 1.3943141286e+00 1.8004053120e-01
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1.7375937298e-01 -4.9647520506e-01 -1.6984105177e+00
8 10 5
19 5 19 242.2500 -255.2000 14 34 394.2300 -338.4000 0 25 208.3700 -221.5900 1 22 205.6700 -228.9700 2 23 201.8700 -234.6600 3 22 212.4800 -241.8100 4 23 225.2900 -250.3400 6 21 258.1100 -257.7700 7 21 274.6300 -258.0400 8 21 279.1899 -268.3300 9 21 285.2600 -294.6100 10 34 304.2000 -311.3600 13 25 391.4800 -329.3900 11 29 340.2800 -350.3400 15 32 395.7400 -354.2500 12 23 371.8900 -341.6200 18 30 375.7400 -137.5700 16 40 392.7900 -284.1800 17 38 384.0000 -197.5000
2.2236141559e-01 -4.1947340100e-01 -1.6783788297e+00
160 135 84
30 5 28 286.1801 -194.1700 14 27 439.8000 -284.4400 0 34 252.5800 -160.5000 1 29 250.2100 -167.7800 2 31 246.3600 -173.3400 3 28 256.3101 -180.1800 4 31 269.6000 -188.6400 6 26 302.1600 -194.3500 7 29 318.3101 -194.1700 8 32 321.2700 -204.8300 9 34 327.8600 -231.9000 10 39 346.4600 -251.4100 13 29 438.8199 -271.0400 11 34 384.9301 -288.9700 15 25 437.7200 -302.7600 12 27 418.3700 -282.1400 19 19 410.9900 -56.0600 22 23 449.2300 119.1400 23 20 448.3000 163.4100 18 20 411.5300 -93.5400 20 19 420.7800 -7.9000 21 27 446.1899 58.1900 16 17 433.4900 -236.2700 17 23 421.7400 -151.3200 27 29 387.5300 178.2600 25 25 392.0500 124.2000 30 25 390.1400 215.0100 31 26 376.6200 211.6100 33 36 305.3500 202.9600 28 24 392.1300 179.2100
1.4864401627e-01 -4.2098175033e-01 -1.6993719471e+00
24 17 9
